mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,param_max_bins,param_max_depth,param_max_iter,param_min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.2224137783050537,0.11601811053921353,0.011545467376708984,0.008049210408365577,0.6659223566174967,0.18147635843524085,127,5,326,6,"{'l2_regularization': np.float64(0.6659223566174967), 'learning_rate': np.float64(0.18147635843524085), 'max_bins': 127, 'max_depth': 5, 'max_iter': 326, 'min_samples_leaf': 6}",0.896551724137931,0.6785714285714286,0.7142857142857143,0.7142857142857143,0.6785714285714286,0.7364532019704434,0.08162711706822502,8,0.9642857142857143,0.9823008849557522,0.9734513274336283,0.9823008849557522,0.9823008849557522,0.9769279393173198,0.007190525967413323
0.1570122718811035,0.06589006534919344,0.00869002342224121,0.0014961079073662628,0.5081987767407187,0.21178571396935575,255,6,351,28,"{'l2_regularization': np.float64(0.5081987767407187), 'learning_rate': np.float64(0.21178571396935575), 'max_bins': 255, 'max_depth': 6, 'max_iter': 351, 'min_samples_leaf': 28}",0.9310344827586207,0.6428571428571429,0.7857142857142857,0.6428571428571429,0.6785714285714286,0.7362068965517242,0.11059744131568745,12,0.9642857142857143,0.9469026548672567,0.9734513274336283,0.9557522123893806,0.9823008849557522,0.9645385587863464,0.01251580278128948
0.14530129432678224,0.1235953167799958,0.008171987533569337,0.004736392155394507,0.06505159298527952,0.2851768058034666,127,4,364,27,"{'l2_regularization': np.float64(0.06505159298527952), 'learning_rate': np.float64(0.2851768058034666), 'max_bins': 127, 'max_depth': 4, 'max_iter': 364, 'min_samples_leaf': 27}",0.9310344827586207,0.6428571428571429,0.6785714285714286,0.6785714285714286,0.75,0.7362068965517242,0.10344651652268902,12,0.9642857142857143,0.9734513274336283,0.9823008849557522,0.9557522123893806,0.9911504424778761,0.9733881163084703,0.012560417996085236
0.7549386501312256,0.31213850007398347,0.010867738723754882,0.0027550882447265946,0.9803315837160457,0.03185041424177718,63,7,260,4,"{'l2_regularization': np.float64(0.9803315837160457), 'learning_rate': np.float64(0.03185041424177718), 'max_bins': 63, 'max_depth': 7, 'max_iter': 260, 'min_samples_leaf': 4}",0.8620689655172413,0.6428571428571429,0.7142857142857143,0.75,0.6785714285714286,0.7295566502463056,0.07526877592134477,14,0.9642857142857143,0.9823008849557522,0.9823008849557522,0.9823008849557522,0.9823008849557522,0.9786978508217447,0.007206068268015154
0.15353693962097167,0.07035256839751798,0.008111810684204102,0.001731115115946318,0.023062425041415757,0.16218465147493286,255,5,154,21,"{'l2_regularization': np.float64(0.023062425041415757), 'learning_rate': np.float64(0.16218465147493286), 'max_bins': 255, 'max_depth': 5, 'max_iter': 154, 'min_samples_leaf': 21}",0.8620689655172413,0.6071428571428571,0.75,0.7142857142857143,0.7142857142857143,0.7295566502463054,0.08176672178804112,15,0.9642857142857143,0.9823008849557522,0.9734513274336283,0.9734513274336283,0.9734513274336283,0.9733881163084703,0.005697423180401376
0.22724218368530275,0.05136616651840679,0.009961128234863281,0.003844024955667489,0.08085332633271525,0.11719979225780729,63,8,379,6,"{'l2_regularization': np.float64(0.08085332633271525), 'learning_rate': np.float64(0.11719979225780729), 'max_bins': 63, 'max_depth': 8, 'max_iter': 379, 'min_samples_leaf': 6}",0.8620689655172413,0.6785714285714286,0.7142857142857143,0.75,0.6428571428571429,0.7295566502463054,0.07526877592134477,15,0.9732142857142857,0.9823008849557522,0.9734513274336283,0.9823008849557522,0.9823008849557522,0.9787136536030341,0.004394082616947053
0.38906068801879884,0.24026717485213947,0.010351324081420898,0.0025592664391519055,0.2721322493846353,0.19783013495699506,63,6,332,4,"{'l2_regularization': np.float64(0.2721322493846353), 'learning_rate': np.float64(0.19783013495699506), 'max_bins': 63, 'max_depth': 6, 'max_iter': 332, 'min_samples_leaf': 4}",0.896551724137931,0.6071428571428571,0.7142857142857143,0.75,0.6785714285714286,0.7293103448275863,0.09604458649788399,17,0.9821428571428571,0.9823008849557522,0.9911504424778761,0.9823008849557522,0.9823008849557522,0.984039190897598,0.0035561525105019557
0.2665111541748047,0.1515834032769784,0.013100242614746094,0.004497878285577543,0.49724850589238545,0.09725470984686319,63,10,180,28,"{'l2_regularization': np.float64(0.49724850589238545), 'learning_rate': np.float64(0.09725470984686319), 'max_bins': 63, 'max_depth': 10, 'max_iter': 180, 'min_samples_leaf': 28}",0.896551724137931,0.6785714285714286,0.75,0.6071428571428571,0.7142857142857143,0.7293103448275862,0.09604458649788399,18,0.9642857142857143,0.911504424778761,0.9823008849557522,0.9469026548672567,0.9823008849557522,0.9574589127686473,0.02647301241089305
0.1611842155456543,0.07571403921490906,0.010036849975585937,0.003031977567400601,0.9394989415641891,0.26949993162401814,127,10,314,29,"{'l2_regularization': np.float64(0.9394989415641891), 'learning_rate': np.float64(0.26949993162401814), 'max_bins': 127, 'max_depth': 10, 'max_iter': 314, 'min_samples_leaf': 29}",0.896551724137931,0.6785714285714286,0.7857142857142857,0.6428571428571429,0.6428571428571429,0.7293103448275862,0.0986649212090202,18,0.9553571428571429,0.9646017699115044,0.9823008849557522,0.9646017699115044,0.9911504424778761,0.9716024020227559,0.013103507682866703
0.09335451126098633,0.02707729174258571,0.00647268295288086,0.0007830100941868978,0.3745401188473625,0.28570714885887566,255,10,288,22,"{'l2_regularization': np.float64(0.3745401188473625), 'learning_rate': np.float64(0.28570714885887566), 'max_bins': 255, 'max_depth': 10, 'max_iter': 288, 'min_samples_leaf': 22}",0.7931034482758621,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.75,0.7229064039408868,0.04943319686424472,20,0.9642857142857143,0.9823008849557522,0.9734513274336283,0.9646017699115044,0.9734513274336283,0.9716182048040455,0.006690831161769523
0.20600333213806152,0.09667406921641276,0.007310295104980468,0.0010043912836790146,0.02431596643145384,0.19718696581307865,63,7,105,4,"{'l2_regularization': np.float64(0.02431596643145384), 'learning_rate': np.float64(0.19718696581307865), 'max_bins': 63, 'max_depth': 7, 'max_iter': 105, 'min_samples_leaf': 4}",0.8620689655172413,0.6785714285714286,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.7224137931034483,0.07468214249555553,21,0.9642857142857143,0.9823008849557522,0.9823008849557522,0.9823008849557522,0.9734513274336283,0.9769279393173198,0.007190525967413323
0.28513622283935547,0.06740070119976042,0.009011030197143555,0.0014115101483302384,0.15601864044243652,0.055238410897498764,255,10,199,9,"{'l2_regularization': np.float64(0.15601864044243652), 'learning_rate': np.float64(0.055238410897498764), 'max_bins': 255, 'max_depth': 10, 'max_iter': 199, 'min_samples_leaf': 9}",0.896551724137931,0.6071428571428571,0.75,0.7142857142857143,0.6428571428571429,0.722167487684729,0.10076450708957412,22,0.9642857142857143,0.9823008849557522,0.9734513274336283,0.9734513274336283,0.9823008849557522,0.9751580278128952,0.006724190213386688
0.24345574378967286,0.0833019395864086,0.008751249313354493,0.0013933984350187275,0.7030189588951778,0.11545258468999524,63,6,367,8,"{'l2_regularization': np.float64(0.7030189588951778), 'learning_rate': np.float64(0.11545258468999524), 'max_bins': 63, 'max_depth': 6, 'max_iter': 367, 'min_samples_leaf': 8}",0.896551724137931,0.6428571428571429,0.7142857142857143,0.75,0.6071428571428571,0.722167487684729,0.10076450708957412,22,0.9642857142857143,0.9823008849557522,0.9734513274336283,0.9734513274336283,0.9823008849557522,0.9751580278128952,0.006724190213386688
0.193408203125,0.04343104658723485,0.008423566818237305,0.0014361967361344638,0.49379559636439074,0.16159252052077827,255,5,162,8,"{'l2_regularization': np.float64(0.49379559636439074), 'learning_rate': np.float64(0.16159252052077827), 'max_bins': 255, 'max_depth': 5, 'max_iter': 162, 'min_samples_leaf': 8}",0.896551724137931,0.6428571428571429,0.75,0.75,0.5714285714285714,0.722167487684729,0.1104278145013087,22,0.9642857142857143,0.9823008849557522,0.9734513274336283,0.9734513274336283,0.9734513274336283,0.9733881163084703,0.005697423180401376
1.0114333629608154,0.5771285744564941,0.024272871017456055,0.010191040431452896,0.2934881747180381,0.014083148587374493,255,3,262,4,"{'l2_regularization': np.float64(0.2934881747180381), 'learning_rate': np.float64(0.014083148587374493), 'max_bins': 255, 'max_depth': 3, 'max_iter': 262, 'min_samples_leaf': 4}",0.7586206896551724,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.75,0.7160098522167488,0.04081244369893195,25,0.9107142857142857,0.9823008849557522,0.9734513274336283,0.9734513274336283,0.9823008849557522,0.9644437420986094,0.02715467831711894
0.5017618656158447,0.3060976542718304,0.01844925880432129,0.008716568193485267,0.3410663510502585,0.04290732115977083,255,5,362,29,"{'l2_regularization': np.float64(0.3410663510502585), 'learning_rate': np.float64(0.04290732115977083), 'max_bins': 255, 'max_depth': 5, 'max_iter': 362, 'min_samples_leaf': 29}",0.7586206896551724,0.6428571428571429,0.8214285714285714,0.7142857142857143,0.6428571428571429,0.7160098522167488,0.0687523094192072,25,0.8660714285714286,0.911504424778761,0.9823008849557522,0.9469026548672567,0.9911504424778761,0.9395859671302149,0.046324839217230136
1.5785383701324462,1.1163666159091183,0.027841520309448243,0.018476998268141514,0.7080725777960455,0.01596950334578271,127,10,393,3,"{'l2_regularization': np.float64(0.7080725777960455), 'learning_rate': np.float64(0.01596950334578271), 'max_bins': 127, 'max_depth': 10, 'max_iter': 393, 'min_samples_leaf': 3}",0.7586206896551724,0.6428571428571429,0.7142857142857143,0.7857142857142857,0.6785714285714286,0.7160098522167487,0.051827248855633806,27,0.9375,0.9823008849557522,0.9823008849557522,0.9646017699115044,0.9911504424778761,0.971570796460177,0.019094599440109047
0.1898963451385498,0.08127899662753701,0.009730052947998048,0.0020993556663191533,0.045227288910538066,0.10434579592134664,63,4,152,25,"{'l2_regularization': np.float64(0.045227288910538066), 'learning_rate': np.float64(0.10434579592134664), 'max_bins': 63, 'max_depth': 4, 'max_iter': 152, 'min_samples_leaf': 25}",0.8275862068965517,0.6785714285714286,0.7142857142857143,0.6785714285714286,0.6785714285714286,0.7155172413793105,0.05771646029200337,28,0.9196428571428571,0.9646017699115044,0.9823008849557522,0.9557522123893806,0.9734513274336283,0.9591498103666245,0.021645195924121723
0.15153002738952637,0.028141201122007405,0.010724210739135742,0.008570052755526414,0.2202410475655483,0.21623336440702517,255,5,247,8,"{'l2_regularization': np.float64(0.2202410475655483), 'learning_rate': np.float64(0.21623336440702517), 'max_bins': 255, 'max_depth': 5, 'max_iter': 247, 'min_samples_leaf': 8}",0.8275862068965517,0.6785714285714286,0.75,0.75,0.5714285714285714,0.7155172413793103,0.08609774934166183,29,0.9642857142857143,0.9823008849557522,0.9734513274336283,0.9734513274336283,0.9823008849557522,0.9751580278128952,0.006724190213386688
0.11421809196472169,0.053223365227105114,0.007541656494140625,0.0016453822398349216,0.3722827665617431,0.28263869831275573,63,4,293,23,"{'l2_regularization': np.float64(0.3722827665617431), 'learning_rate': np.float64(0.28263869831275573), 'max_bins': 63, 'max_depth': 4, 'max_iter': 293, 'min_samples_leaf': 23}",0.8620689655172413,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.75,0.7152709359605912,0.08317468133588937,30,0.9642857142857143,0.9823008849557522,0.9911504424778761,0.9646017699115044,0.9734513274336283,0.9751580278128952,0.010385878330488433
0.28924989700317383,0.06326935198014282,0.023785924911499022,0.011663497671216915,0.2694123337985215,0.0807964014518545,255,8,259,25,"{'l2_regularization': np.float64(0.2694123337985215), 'learning_rate': np.float64(0.0807964014518545), 'max_bins': 255, 'max_depth': 8, 'max_iter': 259, 'min_samples_leaf': 25}",0.8620689655172413,0.6785714285714286,0.75,0.7142857142857143,0.5714285714285714,0.7152709359605911,0.09465116978599557,31,0.9464285714285714,0.9646017699115044,0.9646017699115044,0.9380530973451328,0.9646017699115044,0.9556573957016434,0.011270208588188281
0.5577558517456055,0.3370329279516271,0.013078689575195312,0.004796715957960939,0.8036720768991145,0.06410531707695039,127,9,330,2,"{'l2_regularization': np.float64(0.8036720768991145), 'learning_rate': np.float64(0.06410531707695039), 'max_bins': 127, 'max_depth': 9, 'max_iter': 330, 'min_samples_leaf': 2}",0.8620689655172413,0.5714285714285714,0.7142857142857143,0.7857142857142857,0.6428571428571429,0.7152709359605911,0.102418046196729,31,0.9553571428571429,0.9823008849557522,0.9911504424778761,0.9646017699115044,0.9823008849557522,0.9751422250316054,0.013124835392608575
0.12098174095153809,0.028204324620279664,0.009662389755249023,0.0056459272746462764,0.09767211400638387,0.2084275776885255,255,9,363,16,"{'l2_regularization': np.float64(0.09767211400638387), 'learning_rate': np.float64(0.2084275776885255), 'max_bins': 255, 'max_depth': 9, 'max_iter': 363, 'min_samples_leaf': 16}",0.896551724137931,0.5714285714285714,0.75,0.6785714285714286,0.6785714285714286,0.715024630541872,0.10719408774632239,33,0.9553571428571429,0.9823008849557522,0.9823008849557522,0.9734513274336283,0.9823008849557522,0.9751422250316054,0.010469458888269575
0.17321467399597168,0.05297768035468295,0.007279109954833984,0.0006596945043993717,0.47537022318211175,0.17334991587315127,127,7,330,14,"{'l2_regularization': np.float64(0.47537022318211175), 'learning_rate': np.float64(0.17334991587315127), 'max_bins': 127, 'max_depth': 7, 'max_iter': 330, 'min_samples_leaf': 14}",0.8620689655172413,0.6071428571428571,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.708128078817734,0.08744362712609677,34,0.9553571428571429,0.9823008849557522,0.9734513274336283,0.9823008849557522,0.9823008849557522,0.9751422250316055,0.010469458888269577
0.4565103530883789,0.5061799167367141,0.009059953689575195,0.00511558455719764,0.6095643339798968,0.15577691673636984,127,9,323,2,"{'l2_regularization': np.float64(0.6095643339798968), 'learning_rate': np.float64(0.15577691673636984), 'max_bins': 127, 'max_depth': 9, 'max_iter': 323, 'min_samples_leaf': 2}",0.896551724137931,0.5714285714285714,0.7142857142857143,0.75,0.6071428571428571,0.7078817733990148,0.11504704373356939,35,0.9553571428571429,0.9823008849557522,0.9823008849557522,0.9646017699115044,0.9823008849557522,0.9733723135271808,0.011319248851848606
0.7113800525665284,0.19690776270584834,0.025121450424194336,0.007270185911620676,0.1652669390630025,0.01453455795494624,63,10,228,13,"{'l2_regularization': np.float64(0.1652669390630025), 'learning_rate': np.float64(0.01453455795494624), 'max_bins': 63, 'max_depth': 10, 'max_iter': 228, 'min_samples_leaf': 13}",0.8275862068965517,0.6071428571428571,0.75,0.7142857142857143,0.6071428571428571,0.701231527093596,0.08511126422181162,36,0.9553571428571429,0.9469026548672567,0.9823008849557522,0.9734513274336283,0.9823008849557522,0.9680625790139065,0.014447614471211645
0.15151357650756836,0.05932402737498833,0.00779256820678711,0.002720151005042159,0.20794166286818883,0.17463309506779753,63,4,317,13,"{'l2_regularization': np.float64(0.20794166286818883), 'learning_rate': np.float64(0.17463309506779753), 'max_bins': 63, 'max_depth': 4, 'max_iter': 317, 'min_samples_leaf': 13}",0.8275862068965517,0.6428571428571429,0.75,0.6428571428571429,0.6428571428571429,0.701231527093596,0.07558647400518867,36,0.9642857142857143,0.9823008849557522,0.9823008849557522,0.9823008849557522,0.9823008849557522,0.9786978508217447,0.007206068268015154
0.14876556396484375,0.03402089313703646,0.00783367156982422,0.0013990993900048117,0.006952130531190703,0.15811671774749406,63,7,324,20,"{'l2_regularization': np.float64(0.006952130531190703), 'learning_rate': np.float64(0.15811671774749406), 'max_bins': 63, 'max_depth': 7, 'max_iter': 324, 'min_samples_leaf': 20}",0.8275862068965517,0.6071428571428571,0.75,0.6785714285714286,0.6428571428571429,0.701231527093596,0.0788892840262207,36,0.9642857142857143,0.9823008849557522,0.9823008849557522,0.9646017699115044,0.9823008849557522,0.9751580278128952,0.008748748559694538
0.29819531440734864,0.16207946075416504,0.010699224472045899,0.003215379975916121,0.18182496720710062,0.06318730785749581,127,8,352,13,"{'l2_regularization': np.float64(0.18182496720710062), 'learning_rate': np.float64(0.06318730785749581), 'max_bins': 127, 'max_depth': 8, 'max_iter': 352, 'min_samples_leaf': 13}",0.8620689655172413,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6428571428571429,0.7009852216748769,0.09640080695485759,39,0.9642857142857143,0.9823008849557522,0.9823008849557522,0.9734513274336283,0.9823008849557522,0.97692793931732,0.007190525967413323
0.1880965232849121,0.07033886490354468,0.006650733947753906,0.001050869015707889,0.3253996981592677,0.226482507484227,255,5,227,2,"{'l2_regularization': np.float64(0.3253996981592677), 'learning_rate': np.float64(0.226482507484227), 'max_bins': 255, 'max_depth': 5, 'max_iter': 227, 'min_samples_leaf': 2}",0.8620689655172413,0.6428571428571429,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7009852216748769,0.09640080695485757,39,0.9553571428571429,0.9823008849557522,0.9734513274336283,0.9646017699115044,0.9823008849557522,0.971602402022756,0.010442709367067671
0.1266085147857666,0.021992201983355688,0.007293510437011719,0.0004692565448726058,0.7003578299727713,0.2555317312491087,127,10,260,25,"{'l2_regularization': np.float64(0.7003578299727713), 'learning_rate': np.float64(0.2555317312491087), 'max_bins': 127, 'max_depth': 10, 'max_iter': 260, 'min_samples_leaf': 25}",0.896551724137931,0.6428571428571429,0.7142857142857143,0.6785714285714286,0.5714285714285714,0.7007389162561577,0.1087097364074577,41,0.9642857142857143,0.9823008849557522,0.9734513274336283,0.9646017699115044,0.9646017699115044,0.9698482932996206,0.0071280178806626794
0.11140022277832032,0.03733877953651436,0.006217288970947266,0.00033638705029704805,0.17495492709593619,0.2948288195655363,63,4,353,13,"{'l2_regularization': np.float64(0.17495492709593619), 'learning_rate': np.float64(0.2948288195655363), 'max_bins': 63, 'max_depth': 4, 'max_iter': 353, 'min_samples_leaf': 13}",0.896551724137931,0.5714285714285714,0.7142857142857143,0.7142857142857143,0.6071428571428571,0.7007389162561577,0.11330584694994449,41,0.9553571428571429,0.9823008849557522,0.9823008849557522,0.9823008849557522,0.9823008849557522,0.9769121365360303,0.010777496839443712
0.17628321647644044,0.027447486625656038,0.008339214324951171,0.0010923447753645613,0.3567533266935893,0.09147100780934041,63,11,256,16,"{'l2_regularization': np.float64(0.3567533266935893), 'learning_rate': np.float64(0.09147100780934041), 'max_bins': 63, 'max_depth': 11, 'max_iter': 256, 'min_samples_leaf': 16}",0.8275862068965517,0.5357142857142857,0.7142857142857143,0.7142857142857143,0.6785714285714286,0.6940886699507389,0.09376637343166906,43,0.9732142857142857,0.9823008849557522,0.9823008849557522,0.9734513274336283,0.9823008849557522,0.9787136536030342,0.004394082616947052
0.1658555030822754,0.04944501187219626,0.007801246643066406,0.0004452256251331982,0.9717120953891037,0.2561850090371643,63,9,354,15,"{'l2_regularization': np.float64(0.9717120953891037), 'learning_rate': np.float64(0.2561850090371643), 'max_bins': 63, 'max_depth': 9, 'max_iter': 354, 'min_samples_leaf': 15}",0.8620689655172413,0.5357142857142857,0.7142857142857143,0.6785714285714286,0.6785714285714286,0.6938423645320198,0.1041047665661907,44,0.9642857142857143,0.9823008849557522,0.9823008849557522,0.9646017699115044,0.9823008849557522,0.9751580278128952,0.008748748559694538
0.5007762432098388,0.17710247171062551,0.012340545654296875,0.0032625779212535756,0.7712703466859457,0.031472949002886205,255,11,127,8,"{'l2_regularization': np.float64(0.7712703466859457), 'learning_rate': np.float64(0.031472949002886205), 'max_bins': 255, 'max_depth': 11, 'max_iter': 127, 'min_samples_leaf': 8}",0.7241379310344828,0.6071428571428571,0.7142857142857143,0.7857142857142857,0.6071428571428571,0.6876847290640394,0.07017154493217578,45,0.9464285714285714,0.9734513274336283,0.9734513274336283,0.9734513274336283,0.9823008849557522,0.9698166877370419,0.01218598360269865
0.20423264503479005,0.09005769993127742,0.008846521377563477,0.001689792415241976,0.5425402305548993,0.1575560822832404,127,9,121,15,"{'l2_regularization': np.float64(0.5425402305548993), 'learning_rate': np.float64(0.1575560822832404), 'max_bins': 127, 'max_depth': 9, 'max_iter': 121, 'min_samples_leaf': 15}",0.7931034482758621,0.5714285714285714,0.7142857142857143,0.6785714285714286,0.6428571428571429,0.6800492610837439,0.07367126419140971,46,0.9553571428571429,0.9823008849557522,0.9734513274336283,0.9646017699115044,0.9823008849557522,0.971602402022756,0.010442709367067671
0.11660962104797364,0.015218792191643331,0.006775999069213867,0.0005852145455823086,0.44842414298624733,0.298392664157138,63,6,388,15,"{'l2_regularization': np.float64(0.44842414298624733), 'learning_rate': np.float64(0.298392664157138), 'max_bins': 63, 'max_depth': 6, 'max_iter': 388, 'min_samples_leaf': 15}",0.7931034482758621,0.5357142857142857,0.75,0.6785714285714286,0.6428571428571429,0.6800492610837439,0.08932231286595613,46,0.9642857142857143,0.9823008849557522,0.9823008849557522,0.9646017699115044,0.9823008849557522,0.9751580278128952,0.008748748559694538
0.46898350715637205,0.15797059342269112,0.015415048599243164,0.00468211930002764,0.5924145688620425,0.02347061968879934,255,9,120,10,"{'l2_regularization': np.float64(0.5924145688620425), 'learning_rate': np.float64(0.02347061968879934), 'max_bins': 255, 'max_depth': 9, 'max_iter': 120, 'min_samples_leaf': 10}",0.7586206896551724,0.5714285714285714,0.75,0.7142857142857143,0.5714285714285714,0.6731527093596059,0.08437749262030493,48,0.8214285714285714,0.9646017699115044,0.9734513274336283,0.9646017699115044,0.9823008849557522,0.9412768647281922,0.0602824719076245
0.2394552230834961,0.027526574290910072,0.011943769454956055,0.002166062334895264,0.5398410913016731,0.06888775517308313,63,9,286,20,"{'l2_regularization': np.float64(0.5398410913016731), 'learning_rate': np.float64(0.06888775517308313), 'max_bins': 63, 'max_depth': 9, 'max_iter': 286, 'min_samples_leaf': 20}",0.7931034482758621,0.6071428571428571,0.7142857142857143,0.6071428571428571,0.6428571428571429,0.6729064039408867,0.07171084026570858,49,0.9642857142857143,0.9823008849557522,0.9823008849557522,0.9557522123893806,0.9823008849557522,0.9733881163084703,0.011244475661471723
